5;10;1
1;0,262659618287654;0,311946466244732;0,147333027397903;0,768945907135003;0,942738561398694
1;0,753572550021844;0,691040014704242;0,0369312609717861;0,375816735148345;0,857543419048909
1;0,21614419353015;0,983803823582737;0,341098577408632;0,35956241952235;0,312887445237901
1;0,555285562554042;0,460996529302093;0,762750120723038;0,994959965345897;0,919826158750721
1;0,318821890893775;0,0742826587866445;0,525874326250457;0,765669171123611;0,137693530944033
1;0,45665680731491;0,330660408516722;0,972469084417666;0,991655564397413;0,284443346915973
1;0,544960359365195;0,142678047131131;0,586340091929929;0,516366076430476;0,468089818241117
1;0,510969526838031;0,571437676237634;0,950653316895782;0,601470553596257;0,697778590348446
1;0,847259139570994;0,991037510796933;0,417673920475726;0,132262464208651;0,460373560646723
1;0,983914751086344;0,361317955591398;0,415089634440415;0,622520414936599;0,291761682504677
1;0,765552559292667;0,44596394544745;0,480772512257459;0,540257876524822;0,788297248905663
1;0,18837695950101;0,786072139994275;0,381663856274292;0,63125237619097;0,486081754083783
1;0,422912141505122;0,718570930286576;0,045275696574373;0,0913733882323715;0,312583059683714
1;0,0734661463990184;0,397463731652807;0,824732500978155;0,891472601281233;0,801917918399869
1;0,983847886316407;0,510343212406311;0,161279567126781;0,297181374997451;0,0725670191797274
1;0,327784380096842;0,656608738310919;0,393611862041807;0,305295610476889;0,153778779857689;0,0953388517235121;0,915570774076307;0,349948669481067;0,699893881892736;0,518890787623306
